id,retweet_count,favorite_count,retweets_captured
723310760865202176,0,0,0
724701425821835264,0,0,0
725153016261697536,5,2,1
723341359269048320,1,0,1
726058810415177729,0,0,0
726087432366620672,1,9,1
723247452137074689,88,117,1
726164111827079169,365,354,2
726241769390804992,4,5,1
725127173711876096,0,0,0
724660263895453696,40,30,1
723998331026980865,0,0,0
727542657438851073,3,3,1
726457126642569216,0,0,0
725497789694750724,4,2,1
724058313953038336,1,2,1
723998806312890368,0,0,0
726185203790700544,5,4,1
725333292384276480,0,0,0
727507428787412992,1,0,1
726408121757913088,0,0,0
724753652804628481,0,0,0
725428386345132032,5,6,1
724791866344906753,0,0,0
723851742316761088,0,0,0
725820089467965440,0,0,0
724384376059006976,0,0,0
724698774237368320,0,0,0
725482736283168768,0,0,0
726139883081859072,0,0,0
725743015856361472,0,0,0
726500392914157568,0,0,0
724776492467630080,34,28,1
723691474596962304,0,0,0
725916649308590080,1,0,1
723708094912458757,4,1,3
723096501300412416,0,0,0
725412181706067968,0,0,0
726549457660174337,0,0,0
727475855899918336,3,1,1
724559943173439492,0,0,0
726605891370278912,0,0,0
727458175281061888,20,17,1
724146704736485378,2,1,3
726096899560882177,0,0,0
723198461412147200,1,2,1
725693450411188224,19,38,1
722485095433506816,117,117,1
724709462829727744,1,6,1
724942163763556353,0,0,0
724684504644878336,188,159,3
723293406374465536,0,0,0
723537161346256901,12,11,1
724305053528539136,0,0,0
725744621498724352,0,0,0
725745521592307712,7,18,1
724236649375379457,11,13,2
726598428118102016,0,0,0
724573440636669952,0,0,0
727528932367585283,4,2,1
726175978184183809,0,0,0
724818572036415488,0,0,0
723281272903229440,0,0,0
724958252228825090,4,5,1
724692517770432512,0,0,0
727574471029055488,4,4,1
723144350843043841,0,0,0
723945810925355009,109,131,1
726047105983217664,35,1,1
725205016668069888,0,0,0
724711687018799104,0,0,0
723302169018032128,0,0,0
726164310863437826,39,61,1
722531908878524416,0,0,0
724948717770563584,1,0,1
723743433605701632,0,0,0
725419926161252352,0,0,0
725865502975873024,0,0,0
726584790347046912,0,0,0
726459905188593664,0,0,0
725149938078855169,1,0,1
726124467169021952,0,0,0
722516681919045632,1,0,1
723310488919105536,0,0,0
725698059108122626,0,0,0
723073767744876544,0,0,0
726511421337550849,0,0,0
724517724873961472,0,0,0
725332314872492033,21,21,1
725146374543577088,0,0,0
726521416854679554,0,0,0
727636603305234432,0,0,0
726163485260845057,1,0,1
725393648960032773,0,0,0
723957610328760320,31,12,1
725713551076122624,96,182,3
725131534047449088,206,329,1
723398740946505728,7,9,1
726032371204640768,2,0,1
725163783014903809,1,0,1
727489818796531712,0,0,0
725397510454403072,0,0,0
725433977318871040,0,0,0
724967846095282177,16,21,5
726556254940872705,0,0,0
724961400800555008,0,0,0
723242042902634499,0,0,0
725608808928677888,0,0,0
725518186016301056,27,42,2
725853229607604224,0,0,0
724578081864822784,1,1,1
723738704246788096,1,0,1
726071554522505216,8,4,2
725493533994541056,1,0,1
725467783861919744,400,579,1
725210049333833730,0,0,0
727619601878659073,0,0,0
723219226018746368,9,32,1
723315449694294016,0,0,0
721816632633466880,3,3,1
724655930965549057,0,0,0
727640720023166977,0,0,0
724634585523326976,1,0,1
727646537040297984,63,100,2
724334370513911809,0,0,0
725115231190421504,6,25,2
725627971822825472,0,0,0
726294161565978624,4,2,1
726561428916703233,1,1,1
724333167298023424,4,4,1
723265072005558272,3,1,1
725682509070106624,3,4,1
726501452894494720,31,25,1
723355133233373184,0,0,0
723316650515156992,0,0,0
725436754132537344,1,0,1
725689545354678272,21,51,1
727237344034717696,673,1062,1
725438427534004224,0,0,0
724037299282030592,6,5,1
725041853616263168,5,7,1
723683127391084544,0,0,0
725728554223341570,0,0,0
725777492896845824,33,44,1
725866038064087040,28,40,1
725324799870832640,0,0,0
723442069671309312,0,0,0
723097256862191616,3,2,1
725419190056816640,23,13,1
725811468856340481,0,0,0
724641761293783044,0,0,0
724264450904072193,6,2,1
725812078699790338,2,1,1
726073170420064256,0,0,0
726168071728156672,0,0,0
727509605173993477,1,1,1
725086575722385410,1,0,1
723379877445935105,36,34,2
725110863632437248,1,0,1
725554190802542592,0,0,0
723740183137411072,0,0,0
722543560663302144,0,0,0
724634673482178561,0,0,0
725797862857170945,0,0,0
725879263874834433,0,0,0
725486093311725569,0,0,0
723002441181069312,5,6,1
727487273969815552,0,0,0
727461692066697218,0,0,0
725484963005517824,0,0,0
723123791161790464,0,0,0
722587365907296257,15,21,2
726196394231373824,1,0,1
725058218125316097,3,2,1
725129686930563073,0,0,0
724982185506295808,0,0,0
725124383363182593,12,18,1
725384864137011200,1,0,1
725394388378112001,0,0,0
726024599083847682,13,14,1
725419145639022592,0,0,0
723006623610892288,3,7,1
725138590276182017,0,0,0
725378594407473152,0,0,0
722710455429500929,0,0,0
723315923235573761,0,0,0
725061185859641344,4,1,1
724562082507710464,0,0,0
726304228205973504,6,5,1
722534020605747201,22,5,1
727196992896638976,1,0,1
724532612581199873,22,22,1
725497499268616192,0,0,0
726319609591291904,0,0,0
726332676467118080,7,1,1
723333894590722048,0,0,0
724985582183555073,0,0,0
726475567206416384,179,314,1
725933462759182336,0,0,0
726518551427710976,0,0,0
725158043621703681,55,116,1
724602577422184448,0,0,0
723261410202030080,5,3,1
726075260395724800,9,9,1
722846566084517888,26,44,1
725119844115316736,0,0,0
703410888997527552,5548,5357,1
725549322788433920,1,4,1
726376113065304064,3,2,1
726050202625413121,0,0,0
727624686486556673,1,1,1
723544620576034816,0,0,0
725048517371269126,0,0,0
726073683089874944,1,0,1
726016283959914499,0,0,0
725413943280160768,0,0,0
727646919217000448,0,0,0
727634156268609536,1,0,1
725399965271355392,2,0,1
727525210304319488,91,66,1
722546576648867840,0,0,0
725391653804994560,146,163,1
724924737198133254,0,0,0
725754428410597377,57,101,1
724456505940971520,0,0,0
726618725361717249,2,0,1
725869519323848704,0,0,0
725680942229164032,1,1,1
723546529714286593,0,0,0
723001323566841856,0,0,0
725153416704462848,0,0,0
725348313327771648,0,0,0
724687419019264000,1,0,1
727463654837354498,0,0,0
725915478879694848,0,0,0
725333232938536960,0,0,0
727641589842063360,0,0,0
725288310789173248,0,0,0
725786439238180865,0,0,0
725507336186531840,48,48,2
725114282363478016,3,1,1
725793141022969857,2,1,1
725339666619191296,0,0,0
713195388329590784,38649,43018,4
724687951548968960,0,0,0
726468852960227328,6,4,1
725752275377999872,2,1,1
722520373452021760,5,23,2
725394486390452224,162,207,1
724122466105225216,0,0,0
723320189769625600,18,17,1
725686209364791297,5,1,1
727595384516784131,0,0,0
725397585599422464,0,0,0
724629335240364032,0,0,0
724689586069229568,18,35,1
725037946500452352,0,0,0
725116632796897283,0,0,0
726441162534473728,0,0,0
725830321921380352,0,0,0
725248424275136512,0,0,0
722561192594530304,0,0,0
725338107617251330,0,0,0
725907785179746304,1,0,1
709949913484767232,983,1445,1
725797932088307712,0,0,0
724666906012180481,3,3,1
725329983657377793,0,0,0
726245489302102017,26,82,1
722508422873223169,8,8,1
724756199111950340,0,0,0
725525952231432194,0,0,0
725445277939847169,68,53,1
726035043710279681,0,0,0
709982472289783808,502,541,1
723217667537014784,0,0,0
724938068382330880,7,21,1
727566796627173376,0,0,0
723309772951310336,0,0,0
666997250057494528,2953,5665,1
726503369305673728,12,10,1
726126545329373186,55,18,1
725381158305976321,0,0,0
726515264003694592,19,17,1
725883599854014466,21,21,1
725676097225019392,13,14,1
725734090469601280,8,6,1
725545450183356416,388,463,2
724140100930641920,1,0,1
727546334329208832,6,3,1
725800072898707456,0,0,0
725359369303502851,0,0,0
725135167195627520,4,10,1
725362814165114880,0,0,0
718676632408604672,1,0,1
724934895185891330,0,0,0
723518018756730884,0,0,0
726234793998880768,0,0,0
724226722028204034,1,0,1
725498483919192064,0,0,0
725176505370873857,214,280,2
725714975700836353,0,0,0
725119341210009601,12,7,1
721440340314468352,13094,13902,5
724728565451907073,0,0,0
725394476659781632,0,0,0
727641711954956288,0,0,0
726407538422374400,0,0,0
725422698646528001,313,349,1
727592342262185984,0,0,0
722494705053868033,98,205,1
723507961092444160,0,0,0
724536511484583936,194,179,1
726478793888555009,100,99,1
726142693827596288,1,1,1
727516393315258373,35,33,1
722517588136345601,0,0,0
723241835871784960,0,0,0
725867313736511488,8,15,1
726034995844923393,0,0,0
723312435705204737,0,0,0
723264227587268610,0,0,0
723928056453304320,1,0,1
724780747236737024,1,0,1
725179474464018432,0,0,0
723206690892484608,41,39,1
725160626692063232,0,0,0
727610425936777217,0,0,0
723349682651459585,1,2,1
724765049403772931,4,5,2
725169377591611392,35,50,3
725482014787272705,0,0,0
725824026036293633,10,4,1
725492785399255042,0,0,0
724662399643574275,24,57,1
726113299222421504,0,0,0
726465721040048128,0,0,0
725736201328676864,13,8,1
725843653415956480,14,10,1
724771752551784448,0,0,0
726434638894260224,52,55,1
723075518958948352,21,18,2
726085043722969088,0,0,0
722562358477000704,0,0,0
725171310746202112,3,12,1
724341712080883712,0,0,0
725686664572469248,0,0,0
727478793116471296,111,103,2
720892579118587905,94,13,1
724224920809541632,0,0,0
725731845355118592,0,0,0
727332826283044864,5,5,1
724746331881795584,0,0,0
723333712469987328,0,0,0
724161740347457536,4,3,1
723146851579469825,0,0,0
724602314292490241,0,0,0
723964646881910784,6,7,1
725859762760376320,51,71,1
726094968452845568,233,254,5
724938860212441089,0,0,0
725898999593476097,3,3,1
725059899751682048,2,1,1
725776677570269189,3,0,1
726218963437281280,43,47,1
723225829875048448,6,0,1
725639599998046210,1,0,1
725756894938177537,0,0,0
723550952813420544,28,36,1
726042741512105984,4,3,1
725180649431285762,4,3,1
723591280077496321,3,2,1
726170902325514240,0,0,0
725326178182160384,0,0,0
722969747462213632,115,155,2
724799071119011841,29,18,1
726271388856766464,0,0,0
726456487988490240,4,1,1
725539965225066496,2,1,1
726459952026374144,0,0,0
725646012929441792,2,2,1
726160125317107712,21,22,1
724422722080497665,40,45,2
725935040270462976,1,1,1
727630733628428289,0,0,0
725470851949334530,0,0,0
723348969582108672,0,0,0
723284759124824065,3,2,1
724417678207778817,0,0,0
725128328466731008,2,0,1
725335096081956864,0,0,0
727461749411176448,0,0,0
726165477509193728,8,7,1
723224808096288769,0,0,0
724681367016079360,0,0,0
724738479234662401,0,0,0
723845032076283904,28,14,1
724352523964801024,0,0,0
725469193810927616,0,0,0
725699228383633408,15,9,1
726204747288481792,0,0,0
724741150154850304,0,0,0
726053395300290560,3,14,1
724177463354359808,0,0,0
723317275994918912,118,208,1
723301258753392640,1,1,1
723266945433350145,4,3,2
726542228278108160,57,65,1
725172985657741314,0,0,0
725186645138481153,4,4,1
725121300851728385,2,1,1
724633947553054721,7,6,1
722559148068450305,0,0,0
724333573918986240,91,178,4
707999412765794305,9788,10996,2
725901564024475648,22,15,1
727505898529128448,0,0,0
726469140081422336,40,42,2
722239590858231808,5093,8810,2
725886798996594694,0,0,0
722548918282756096,0,0,0
725185838150238210,0,0,0
725426476921720832,0,0,0
724952923432734721,0,0,0
722701270017028096,19,23,1
727615820340285440,12,8,1
723826146555490304,0,0,0
723285028122320896,0,0,0
724438672179863552,44,17,2
725736914838540288,0,0,0
723841432340049921,0,0,0
723253674902876160,0,0,0
724594881675558912,1,1,1
723206391477886976,0,0,0
724436566349742080,0,0,0
727572295498223616,0,0,0
725343713149382656,20,26,1
725453291736408067,0,0,0
724352674410319872,0,0,0
724562561308463104,13,13,2
726410337562419203,2,2,1
723245293534224385,0,0,0
725215202212335618,8,1,1
727619339176837120,1,0,1
724954904045957121,0,0,0
727479150626349060,7,21,1
723394120329269248,0,0,0
724665730562666496,4,5,1
725996247786598400,0,0,0
722882574608019456,73,158,1
727514915221688325,161,161,2
726534309423779840,0,0,0
725487892634718208,116,97,1
726608229673787392,0,0,0
723624409504735232,2,2,1
726455421976875009,2,1,1
723678725041082368,8,4,1
726115036570120193,3,2,1
725357047106158592,18,5,1
726390124406263812,3,1,1
723156498508091392,0,0,0
725895185813532672,1,1,1
727453492235767810,0,0,0
725184625182707712,0,0,0
723390942972006404,330,418,5
725450909321302016,20,41,2
723980798743986180,0,0,0
724605220442001408,1,1,1
724989429903929344,0,0,0
723213342769295360,28,39,1
725815251002781696,2,1,1
725366627785674752,25,27,1
727448535499599872,1,0,1
727448283312873472,0,0,0
725827907390722048,50,258,1
726057289157763072,0,0,0
725953929645678592,72,109,1
725796920363347968,0,0,0
725361103795052546,9,4,1
725393200496709632,7,10,1
723349957239939073,0,0,0
724167007424253953,0,0,0
723301529596219392,0,0,0
726497909999456256,4,13,1
727648335230734337,0,0,0
725152609338798080,2,2,1
723078815975505924,17,0,1
726580450429300736,30,12,1
724389048651907074,23,31,3
723141649287667714,0,0,0
723270763130671104,0,0,0
723988752469659648,3,1,1
726459448542265344,0,0,0
724713365810122756,16,15,2
727554580104482816,65,104,2
724190984184037376,4,1,1
725374035132076032,6,4,1
724414143386796032,31,39,1
722970339920216064,1,8,1
726410296273809409,0,0,0
725957006826213378,0,0,0
727646911923019780,6,4,1
724035426009260032,0,0,0
726239191202287616,5,3,1
725964996841074688,0,0,0
724363131963613185,0,0,0
723735658464980992,0,0,0
726467802836533248,0,0,0
723711980591288320,30,32,1
723122878925791234,0,0,0
726619556681113600,0,0,0
725387883339763712,0,0,0
723012792693846020,9,17,1
724047778708598784,7,4,1
722507811557666823,0,0,0
725112858229522432,3,1,1
725162972780331008,0,0,0
725387327929884674,0,0,0
724798661390045184,1,1,1
726556829594046465,1,1,1
723653429629874176,0,0,0
723633021547601922,0,0,0
726577103454363649,2,1,1
724482986545143808,4,10,1
727508068783808512,69,86,1
723551149794594816,13,5,1
723233666957103104,0,0,0
727639529910370305,0,0,0
726437739982405632,0,0,0
725757490588086272,7,6,1
726520626123411456,0,0,0
726374122306080768,71,66,1
723220456812072960,0,0,0
725782932460204032,0,0,0
724430910725099520,130,124,1
725366723302576128,0,0,0
723128097193652224,0,0,0
725303101452894208,14,12,2
725765724866797568,2,3,1
724849263700795392,0,0,0
723613688779948032,12,4,1
724456806487969792,0,0,0
726301825251450880,0,0,0
727644667651575808,11,6,1
719292920608788480,18041,15112,8
725188411078938624,4,1,1
725744826147344385,1,0,1
725478136557670400,0,0,0
725633867479171072,0,0,0
722544232699994114,7,2,1
726547585272406016,0,0,0
725709698075234304,1,1,1
723720209199042560,10,9,1
726250205016805376,1,0,1
717025670472343552,1,1,1
724374568018694144,16,14,1
723220529092513792,0,0,0
727560562880606208,54,93,1
727494369075335169,0,0,0
726622909133934592,7,7,1
725126466808209411,6,0,1
723297807877177345,6,6,2
724299427742158848,3,4,1
723549966031937536,1,0,1
726141880799387649,0,0,1
725846566263615488,0,0,0
725149245939027973,94,104,1
725466096854294528,23,33,1
727541097782743040,7,4,1
727538472223952901,88,291,1
727552164185411589,1,0,1
723214786109050880,6,3,1
723285253788459008,82,78,2
727598627665809408,31,16,1
725394543386861568,0,0,0
725745370161098757,0,0,0
726542920837398528,67,57,1
725829142919434240,0,0,0
725170539304652800,0,0,0
727552437289144320,0,0,0
727627031844790272,0,0,0
724803067288424448,0,0,0
725431938073374729,13,44,1
725335623846912000,0,0,0
727556301727907841,11,8,1
723287899798523904,0,0,0
724003258637946880,0,0,0
724658797315137536,3,0,1
725825252115230720,0,0,0
726564244045451265,1,1,1
725451866289655809,0,0,0
725714144490463232,0,0,0
722344657049362432,1,0,2
726591561169932289,12,11,1
727361319842766848,45,64,4
724047830978011137,0,0,0
724623917424336897,0,0,0
724832309095047168,0,0,0
726115688847306752,10,4,1
726429219304132608,0,0,0
723897588404072448,0,0,0
726011322052149249,0,0,0
725207536325038080,3,1,1
725132417531547649,27,48,1
723259052709408772,13,21,54
723190323409616896,6,5,1
723225858337591297,0,0,0
724635823333842945,0,0,0
726068456496320513,1,0,1
726378628045504513,4,5,2
723805255360765953,1,1,1
725264037978607616,0,0,0
725860081477148673,5,2,1
726172711580487680,18,8,1
725119447829196802,0,0,0
725428161060675584,0,0,0
724764155056517121,0,0,0
725881945100587008,0,0,0
725372613636153344,0,0,0
725693941203480576,7,15,1
724480718533861376,3,4,1
726603460381163524,0,0,0
723705088104001536,0,0,0
724978448062681089,0,0,0
727564042982834177,159,144,1
725539036790583296,0,0,0
725952786651738112,0,0,0
726144305849462784,0,0,0
727490542221717504,1,0,1
724885968600199168,3,0,1
724559047916158977,0,0,0
726092689142386688,2,1,1
725869399534493696,2,2,1
725566431476080640,0,0,0
725133277716209664,0,0,0
722877103914500096,0,0,0
723274222907301888,108,223,69
725523196896808960,0,0,0
725893650312511488,38,52,1
725865736090980352,0,0,0
725357760011984897,7,3,1
725466013404303360,117,247,1
727513333990084608,0,0,0
726390691643965440,4,2,1
725833456991752194,2,0,1
725009871746146304,0,0,0
725475458423357440,0,0,0
725453348057567233,0,0,0
725853526128250880,4,10,1
727582157565124608,0,0,0
725842131500294144,0,0,0
725140303649320960,0,0,0
724974323736268802,0,0,0
725436168888676352,14,22,1
724923849461080065,0,0,0
723114178282684416,0,0,0
725542800834457601,0,0,0
723822134166994944,0,0,0
725115568928464896,18,27,1
723858484698161152,0,0,0
725148252325187584,0,0,0
725428261233168385,19,18,1
724148799908671489,8,2,1
725873515195289600,0,0,0
724349541751738370,0,0,0
724944889427931136,24,43,1
725364106883153920,1,0,1
724674703021871104,0,0,0
725428490955284480,0,0,0
725363072882348032,0,0,0
722997803429941248,1,1,1
723614370224312320,21,30,1
727596380810842113,4,3,1
724004567239798785,74,90,2
722985609673904129,10,16,2
724770993911242756,0,0,0
726605262115631104,0,0,0
726596193107632128,0,0,0
723254647188762624,0,0,0
722509495037919232,0,0,0
725491009015169024,0,0,0
725062317927469064,0,0,0
727634816062005248,1,0,1
724484941074042880,0,0,0
725450967462907905,0,0,0
725030441934168064,0,0,0
725122719315038208,2,0,1
725817684156256256,1,0,1
726037544945745921,0,0,0
725661835463008256,0,0,0
724074120103653376,0,0,0
722517739391344641,0,0,0
723254281516642304,0,0,0
726616509221588992,0,0,0
723248418949353472,0,0,0
724700379942891524,0,0,0
726184518487560193,19,13,1
724762567755862016,0,0,0
723267546292482049,0,0,0
726180239538270208,2,3,1
725464970134192128,11,6,1
723283901997809664,11,9,3
723131686125367299,1,0,1
724452001652809728,83,110,1
726579419540774912,1,0,1
723888416396578816,0,0,0
723704580727427072,0,0,0
725427057841332225,3,1,1
723000217918820352,10,8,1
725636865181782016,1,1,1
725381475911094273,0,0,0
724589088658063364,0,0,0
725153491291873280,0,0,0
724000111127351296,0,0,0
723570899245477888,14,21,1
725464103255302144,0,0,0
723097071973183488,1,0,1
726331810284593152,0,0,0
725786852980985856,0,0,0
725200239016054784,0,0,0
724283335233572864,0,0,0
724296795052875776,194,225,3
726181329411272704,64,65,1
725855342748274688,1,0,1
723158168579100672,34,26,1
727601313312313344,13,7,1
727221641709772801,1,5,1
723100824453287937,1,0,1
723060834507886593,0,0,0
723686824523227136,2178,2770,14
723936246511226880,0,0,0
726381922855849984,0,0,0
723304872695586816,1,0,1
724978190494527489,2,1,1
723296977157521408,0,0,0
723149155212779520,6,8,1
727621874713133056,2,1,1
726589488038744064,3,1,1
726101360412762112,1,1,1
724783497286701056,14,10,1
726518145872072704,10,14,2
723218762367950852,1,4,1
726085871582089216,0,0,0
725366679128035328,0,0,0
725799799472140288,0,0,0
723892523823935490,0,0,0
726210334114078720,0,0,0
724554607066644484,170,197,1
725845697870749696,0,0,0
725514957228523522,1,0,1
725830685399764992,0,0,0
725636936371560448,0,0,0
727593331912519682,5,4,1
726439333243146240,81,68,1
725133702599049216,0,0,0
725732560513421313,0,0,0
722157812516810754,6,6,1
725123773825998850,0,0,0
723303465645146113,0,0,0
726161781119418368,0,0,0
724719952444289024,5,11,1
725406179128651777,7,7,1
723240888453967872,0,0,0
725120439425622016,4,1,1
725685773169758208,0,0,0
725678489458892801,0,0,0
725743382299992064,0,0,0
723694783277989889,21,24,1
723349698564771840,115,57,2
724593922878615552,0,0,0
725656045050298369,5,1,1
722709433072140288,22,0,1
724626276586278912,90,118,2
710168414401253377,6426,14788,1
725376131285848065,32,37,2
725804515790716928,0,0,0
727640702587277312,0,0,0
723627929595482113,275,229,3
723987657626247168,0,0,0
726105539734818816,0,0,0
725031961614393344,6,8,1
727598230414839808,0,0,0
725118205052768256,0,0,0
727442939257982976,1,0,2
725656876160045056,55,23,4
723723657437130752,0,0,0
725673796141768705,0,0,0
725309557090701313,0,0,0
727479985699704832,0,0,0
724579298091368449,0,0,0
727411410154708993,1,1,1
726341033693483008,0,0,0
724850015118700545,0,0,0
726117530155147266,3,1,1
724063861809111041,1,0,1
725832537004773376,49,52,1
724827760150106112,0,0,0
727638956796485636,0,0,0
724160869190504448,0,0,0
723117246957101056,0,0,0
721893533398011904,720,1401,1
726490031108579329,0,0,0
723377753370677248,0,0,0
725900014690537477,1,1,1
722910110763196416,116,39,1
725124116479639552,1,0,1
727602420495290368,6,0,1
726090347147845633,3,2,1
725442903837810688,30,34,1
723484750145544192,0,0,0
727522920751353856,0,0,0
723626817270239232,0,0,0
725167841725550592,0,0,0
727616968019206144,17,12,2
724586816708423680,20,29,1
725101351265525760,1,0,1
724036341936230400,0,0,0
726108774210097153,0,0,0
725087765390458880,2,2,1
723157650461057024,1,0,1
725152623624593408,0,0,0
724715121369468928,0,0,0
723210444039700480,5,9,1
725072420114149376,0,0,0
722520810145972226,28,30,1
723500266457169921,1,0,1
726473080537767936,0,0,0
725159322901164032,5,28,1
724256233587253248,1,3,1
723065960983203840,0,0,0
723884080585023493,2,7,1
725647464024408064,0,0,0
705899000973680641,1,0,1
725669173389582336,42,66,1
727600024608182272,1,0,1
726422892657807360,0,0,0
724444818223439873,0,0,0
725052828390154240,5,1,1
726221448071766017,28,38,2
724611304724566016,0,0,0
724983380685807616,0,0,0
725672910891819009,0,0,0
726479791214436353,7,5,1
726573644734832640,0,0,0
725753201945796608,0,0,0
725257740684283904,1,2,1
727635990664380417,1,0,1
723293396555550721,10,7,1
726149882264723456,0,0,0
724919866327732227,0,0,0
723900629136105472,0,0,0
726148421854199808,0,0,0
724996055117516800,20,26,1
726512725766115330,7,1,2
724376940635938817,0,0,0
726933368001142784,178,251,1
725735004483915776,0,0,0
724837825024262144,0,0,0
725776623375507457,0,0,1
725332769971273728,0,0,0
723378902727454720,1,0,1
727648229773475840,1,0,1
725067164777062400,3,0,1
723117376560996353,5,6,1
724384175688585216,10,9,1
726069189186736128,59,39,1
725728823476547588,0,0,0
725142383982186501,18,30,1
726298758204559360,0,0,0
726599888952131584,0,0,0
724601140051087360,4,1,1
723371935485169665,0,0,0
725901957232119809,11,7,1
726124841867218944,22,23,1
727547177799667713,0,0,0
725907913982636032,0,0,0
724724875726704640,27,33,1
727636121971105793,0,0,0
726488872964726784,0,0,0
727520721300131841,11,6,1
723281574570123265,12,34,2
727516105858674689,5,1,1
725157925581410306,156,197,4
723225420607459328,0,0,0
725518728025247745,0,0,0
726498967203155968,6,6,1
725402940861607936,0,0,0
724659044565278722,0,0,0
725310601136889856,0,0,0
726383691568656384,2,1,1
726074780735041537,0,0,0
725366681040736257,12,12,1
727573649893384192,0,0,0
725799061257883648,2,1,1
723582802608967686,0,0,0
725087437052071946,2,8,1
723332604330708996,19,0,1
724652751133782017,2,1,2
724606087450611713,14,85,1
725478845491478528,0,0,0
723197434747326464,88,101,10
723214006870114306,0,0,0
726070281618477056,0,0,0
723213868508413953,10,6,1
723645912031981568,34,44,2
724673435205406721,0,0,0
726181960545107968,0,0,0
727449920014278656,56,80,3
725779819305177088,0,0,0
723741580729798656,5,2,1
725841932937793537,0,0,0
725529487987843072,1,1,1
727490367369711621,0,0,0
725288466846744576,13,14,1
726112845444702209,0,0,0
724062775136366593,20,25,1
725839722543632384,1,1,1
723227513565110272,1,0,1
725717537439145984,0,0,0
725841316450570240,0,0,0
725199650781716481,22,25,1
726385063496175616,6,8,1
725536965618077699,8,2,1
725831926616068097,2,1,1
724986078726336512,3,5,1
727575930303094784,4,1,1
724773310567960576,0,0,0
726458015633657856,4,3,1
725303657789452288,0,0,0
724796023713853440,189,256,1
723097807867928576,0,0,0
725802870273114112,5,6,1
725505697551634432,5,24,1
723282073440555008,2,0,1
726086161219866625,0,0,0
722509115721965570,0,0,0
724787397720969216,0,0,0
726052875600859136,0,0,0
724670809344757762,0,0,0
726459380158205952,3,1,1
724230614916972544,28,21,2
724562860936851458,53,63,1
724949566378926084,2,12,1
723001439233024001,258,253,1
725772598072741888,37,29,1
727648620875485185,0,0,0
726224284570509316,2,0,1
725626330608504833,7,2,1
727553490650861569,0,0,0
725630917482520577,5,3,3
723064400844746752,0,0,0
724934319572172800,0,0,0
725027201842876416,0,0,0
725364604335968256,0,0,0
722860056186875904,78,108,1
722524471735623681,0,0,0
724819878293680129,3,2,1
725378568923058181,0,0,0
725911693394472961,0,0,0
726472367090757632,0,0,0
723120232508739585,0,0,0
725100460122755072,0,0,0
722553251321769984,57,83,1
726219816730644480,5,2,1
712286949441036289,1884,2229,1
726261419595845632,0,0,0
724373078323650561,0,0,0
727520244483391488,0,0,0
724641392916574209,6,5,1
726020038583525376,0,0,0
725657341954125824,0,0,0
722986892111695872,2,1,1
727460744447463424,0,0,0
724724844080717824,2,1,1
727498047718977536,3,8,1
725205903184662528,22,44,1
725720519186620416,2,0,1
724123242554896384,0,0,0
723261047931584512,50,49,1
725427653876965376,26,12,1
726087852614930432,22,47,1
724958036075356161,1,1,1
723544413054472192,0,0,0
723113467813584898,1,2,1
725302460487602176,25,55,1
725742749866164225,0,0,0
725472172840357888,6,1,1
725064185533460486,3,0,1
725150283223932928,13,11,1
725688313257070593,0,0,0
725122139842596866,39,28,1
712979824160194560,20,1,1
727633100205924353,0,0,0
725752644569075714,0,0,0
727636799946903552,2,1,1
725357883248922624,2,1,1
727456673426751488,0,0,0
725024787991388161,0,0,0
724812818214719488,0,0,0
723208589578362881,4,6,1
725749317827485696,5,6,1
724605318798282752,32,19,1
726046180757540864,2,3,1
722433915277983744,171,192,2
725375075852103681,1,0,1
725174403194060800,0,0,0
724793316357881856,0,0,0
724729242857033728,0,0,0
726207492259237889,0,0,0
725898120869990405,21,32,1
722792494161870848,13,11,1
725820166764797952,0,0,0
723306542162948096,0,0,0
723574743777955840,0,0,0
725766190065434625,2,5,1
725105320423505920,1,5,1
726059068897402881,0,0,0
725139021064609792,0,0,0
725531291077087232,0,0,0
725141743641964545,8,7,2
725026855217029121,0,0,0
723244032038678528,9,10,2
726547848104390656,0,0,0
725859184713945088,10,15,1
727463622012755968,0,0,0
723226935745191936,29,38,1
723653112754495488,9,9,1
724940652996337665,65,66,1
725517382823862273,7,6,2
725185046282276864,0,0,0
727637836862738433,1,1,1
723734935316606976,0,0,0
727613406635692033,0,0,0
723067157123350528,0,0,0
726109168705396737,3,1,1
725832213586169856,0,0,0
726139499965607937,1,0,1
725922747478503425,0,0,0
724436217308188673,0,0,0
725431257132339201,6,10,2
726618424164638720,0,0,0
721834280381329408,140,46,1
709235695236161540,2,1,1
725854525924478977,2,1,1
725141180900630529,0,0,0
725416958372491264,0,0,0
725328652607492096,39,35,1
725360136894734338,0,0,0
725461983475163136,0,0,0
724980678396399617,0,0,0
725875299469107201,0,0,0
725671599995654144,0,0,0
725838809032613890,0,0,0
724961972492603392,5,2,1
725359629014806528,0,0,0
727109206948487168,771,655,2
726002658063081473,0,0,0
723205750118457345,1,3,1
725446276091883520,0,0,0
724777077702987776,8,2,1
725389007656353793,3,3,1
723161529982455808,2103,2631,16
725672567260868608,3,0,2
725693969506529281,0,0,0
726426891851280384,2,1,1
725696863320592387,4,8,1
725359791963529216,0,0,0
723890012987650049,13,3,1
724761235699421184,0,0,0
723113871335018496,0,0,0
724692414212890625,0,0,0
724655829169909764,11,12,1
727626774838947840,4,7,1
